word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
maggie,3.8,0,0,2,"Any of several kinds of bird in the family Corvidae, especially Pica pica.",,,noun:2,noun,False,24,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
hal,3.67,0,0,1,"A special temporary state of consciousness, generally understood to be the product of a Sufi's spiritual practices while on his way toward God.",,,noun:1,noun,False,29,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
alec,3.65,1,1,2,"An anchovy or herring, especially pickled or dried.",,,noun:2,noun,False,25,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
frankie,3.65,0,0,2,An Indian snack resembling a burrito.,,,noun:2,noun,False,17,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
yuri,3.62,0,1,1,A narrative or visual work featuring a romantic or sexual relationship between women.,,,noun:1,noun,False,7,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
pam,3.6,1,1,5,The jack of clubs in loo played with hands of 5 cards.,palmo,,noun:5;verb:1,noun,False,11,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
lawson,3.6,0,0,1,a chemical and dye found in henna (Lawsonia inermis),,,noun:1,noun,False,18,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
calcutta,3.52,0,0,1,A form of auction in which people invest in a player's success,,,noun:1,noun,False,8,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
yorker,3.49,0,0,1,A ball bowled so as to bounce at or near the batsman's popping crease.,,,noun:1,noun,False,12,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
laurence,3.44,0,0,1,Synonym of lowrie.,,,noun:1,noun,False,22,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
kemp,3.43,1,1,4,"A coarse or bristly hair, whisker; (in the plural) knotty hairs that will not felt.",,,noun:4;adj:1;verb:1,noun,False,6,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
shea,3.38,0,0,2,"A tree (Vitellaria paradoxa) indigenous to Africa, occurring in Mali, Cameroon, Congo, Côte d'Ivoire, Ghana, Guinea, Togo, Nigeria, Senegal, Sudan, Burkina Faso and Uganda.",,,noun:2,noun,False,12,PROPN,0.083,name in practice (corpus),True,True,True,,,,,,absent,,,
dodd,3.36,0,0,1,A rounded summit of a hill; a lower summit or shoulder to a hill,,,noun:1;verb:1,noun,False,6,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
hud,3.35,0,0,1,"A huck or hull, as of a nut.",,,noun:1,noun,False,24,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
manu,3.34,0,0,2,"A method of diving similar to a cannonball/bomb but with the lower back entering the water first, causing a large splash.",,,noun:2,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
melvin,3.34,0,0,2,A wedgie performed from in front of the victim.,,,noun:2,noun,False,11,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
palo,3.31,0,0,1,Any of the traditional musical forms in flamenco.,,,noun:1,noun,False,13,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
lew,3.27,0,0,3,A French gold coin circulated in 15th-century Scotland.,,,adj:5;verb:4;noun:3;intj:1,adj,False,6,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
matilda,3.26,0,0,1,"A bundle of possessions, often tied up in a sack; a swag.",,,noun:1,noun,False,7,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
millie,3.2,0,0,2,"A mill worker, usually a young working-class woman working in the factories of Ireland's linen industry.",,,noun:2,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
conner,3.17,0,0,2,A corkwing wrasse (Symphodus melops),,,noun:2,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
osha,3.09,0,1,1,"A perennial herb of species Ligusticum porteri, found in parts of the Rocky Mountains and northern New Mexico.",,,noun:1,noun,False,11,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
banco,3.03,0,0,2,"A bank, especially that of Venice; formerly used to indicate bank money, as distinguished from the current money when it has become depreciated.",,,noun:2;adj:1;verb:1,noun,False,9,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
cray,3.01,0,0,1,A crayfish or lobster.,,,adj:1;noun:1,adj,False,37,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
whig,2.99,0,0,2,"Acidulated whey, sometimes mixed with buttermilk and sweet herbs, used as a cooling beverage.",,,verb:3;noun:2,verb,False,7,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
ritter,2.99,0,0,1,knight,,,noun:1,noun,False,9,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
frisco,2.94,0,0,1,Synonym of frisk (“brisk and lively movement”).,,,noun:1,noun,False,9,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
polaroid,2.91,0,0,4,"A sheet of plastic embedded with microscopic crystals of herapathite or similarly acting material, so that light passing through it is polarized.",,,noun:4;verb:1,noun,False,17,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
hammersmith,2.91,0,0,1,A maker of hammers.,,,noun:1,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
zheng,2.89,0,0,1,Synonym of guzheng.,,,noun:1,noun,False,23,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
chara,2.82,0,0,2,A green alga of the genus Chara.,,,noun:2,noun,False,0,,,,False,True,True,,,,,,absent,,,
needham,2.81,0,0,1,"A dessert bar made from sugar, chocolate, coconut, and potato, chiefly made and consumed in Maine in the US.",,,noun:1,noun,False,12,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
merc,2.81,0,0,1,A mercenary.,,,noun:1;verb:1,noun,False,18,PROPN,0.056,name in practice (corpus),True,True,True,,,,,,absent,,,
tonto,2.67,0,1,2,Synonym of idiot: someone who is foolish or stupid.,,,noun:2;adj:1,noun,False,6,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
masa,2.67,0,1,2,"A strong form of paper, smooth on one side and lightly textured on the other, used for drawing and painting.",,,noun:2,noun,False,2,PROPN,0.0,,False,True,True,,,,,,absent,,,
shriver,2.66,0,0,1,A person who shrives; a confessor,,,noun:1,noun,False,6,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
verdun,2.66,0,0,1,A 16th-century form of rapier.,,,noun:1,noun,False,0,,,,False,True,True,,,,,,absent,,,
oakwood,2.63,1,1,2,A wood populated with oak trees.,,,noun:2,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
delphine,2.62,0,1,1,A fatty substance contained in the oil of the dolphin,,,adj:1;noun:1,adj,False,12,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
brin,2.61,0,0,2,"One of the radiating sticks of a fan. The outermost are larger and longer, and are called panaches.",,,noun:2,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
arco,2.56,0,0,1,A passage to be played in this way.,,,adv:1;noun:1,adv,False,8,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
latrobe,2.53,0,0,1,"A form of stove set into a fireplace, heating the room by radiation and the rooms above by hot air.",,,noun:1,noun,False,0,,,,False,True,True,,,,,,absent,,,
gorton,2.5,0,0,1,Synonym of creton.,,,noun:1,noun,False,32,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
daf,2.46,0,0,2,"A large frame drum, resembling a tambourine, used to accompany popular and classical music in the Middle East.",,,noun:2;phrase:1,noun,True,8,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
brandywine,2.45,1,1,1,Brandy.,,,noun:1,noun,False,7,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
elkhorn,2.37,0,0,2,The horn of an elk.,,,noun:2,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
brannigan,2.24,0,0,2,"binge, bender, booze-up (where alcohol is drunk)",,,noun:2,noun,False,8,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
mangal,2.21,0,0,2,A tropical and subtropical coastal intertidal swampland ecosystem characterized by mangroves or similar shrubs and trees.,,,noun:2,noun,False,8,PROPN,0.0,name in practice (corpus),True,True,True,,,adjective-like (morphology),,,absent,,,
nonna,2.21,0,0,1,"A grandmother, especially one with Italian ancestry.",,,noun:1,noun,False,6,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
sugarman,2.17,0,0,1,A worker in sugar production.,,,noun:1,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
barger,2.09,0,0,2,One who barges or shoves.,,,noun:2,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
rohe,2.07,0,0,1,"A Māori tribal territory or region; (loosely), an area or region.",,,noun:1,noun,False,5,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
tolley,2.0,0,0,1,Synonym of tawse (“strap or thong for corporal punishment in schools”).,,,noun:1,noun,False,6,PROPN,0.0,name in practice (corpus),True,True,True,,,,,,absent,,,
comes,5.36,0,0,1,"The answer to the theme, or dux, in a fugue.",,verb in practice (corpus),noun:1;verb:1,noun,False,382,VERB,0.0,,False,False,False,NOUN;VERB,,"noun, also verb",come,,absent,,,
lol,5.05,0,0,1,Alternative letter-case form of LOL.,LOL,letter-case variant (Wiktionary gloss),intj:2;noun:1;particle:1;verb:1,intj,False,865,OTHER,0.01,,False,False,False,,,,,,absent,,,
ve,4.56,0,0,1,The name of the Cyrillic script letter В / в.,,pron in Wiktionary (not a noun),pron:2;noun:1,pron,False,27,VERB,0.407,usually verb (corpus),False,False,False,,,,,,absent,,,
da,4.54,0,1,2,Father.,,intj in Wiktionary (not a noun),intj:2;noun:2;article:1,intj,False,51,OTHER,0.157,,False,False,False,,,,,,absent,,,
bc,4.49,0,0,3,Abbreviation of basso continuo.,basso continuo,initialism or abbreviation (Wiktionary gloss),noun:3;adv:1;conj:1,noun,True,19,PROPN,0.316,,False,False,False,,,,,,absent,,,
na,4.42,0,0,1,Abbreviation of noun animate.,noun animate,initialism or abbreviation (Wiktionary gloss),adv:4;intj:1;noun:1,adv,True,183,OTHER,0.0,,False,False,False,,,,,,absent,,,
sc,4.18,0,0,4,Initialism of softcover.,softcover,initialism or abbreviation (Wiktionary gloss),noun:4,noun,True,3,PROPN,0.0,,False,False,False,,,,,,absent,,,
mps,4.16,0,0,1,Initialism of meter per second.,meter per second,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,1,PROPN,0.0,,False,False,False,,,,,,absent,,,
vi,4.09,0,0,1,"Initialism of verb intransitive or intransitive verb, often in dictionaries.",verb intransitive or intransitive verb,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,13,OTHER,0.0,,False,False,False,,,,,,absent,,,
lgbt,4.04,0,0,1,Alternative letter-case form of LGBT.,LGBT,letter-case variant (Wiktionary gloss),noun:1,noun,False,2,PROPN,0.0,,False,False,False,,,,,,absent,,,
au,4.02,0,0,5,Abbreviation of atomic unit.,atomic unit,initialism or abbreviation (Wiktionary gloss),noun:5,noun,True,3,NOUN,0.667,,False,False,False,,,,,,absent,,,
neo,3.99,0,0,5,Clipping of neofan.,neofan,clipping (Wiktionary gloss),noun:5,noun,True,8,PROPN,0.0,,False,False,False,,,,,,absent,,,
jin,3.98,0,0,2,Alternative spelling of jinn.,jinn,spelling variant of another word (Wiktionary gloss),noun:2,noun,False,1,PROPN,0.0,,False,False,False,,,,,,absent,,,
alot,3.93,0,1,1,Alternative form of a lot.,a lot,spelling variant of another word (Wiktionary gloss),adv:1;noun:1;verb:1,adv,False,12,ADV,0.25,usually adverb (corpus),False,False,False,,,,,,absent,,,
ni,3.93,0,0,1,Initialism of noun inanimate.,noun inanimate,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,0,,,,False,False,False,,,,,,absent,,,
td,3.89,0,0,1,"Abbreviation of table data (standard cells that contains data, no table headers).",table data,initialism or abbreviation (Wiktionary gloss),adv:1;noun:1,adv,True,2,NOUN,1.0,,False,False,False,,,,,,absent,,,
sd,3.89,0,0,1,Alternative letter-case form of SD (“standard deviation”).,SD,letter-case variant (Wiktionary gloss),noun:1,noun,False,3,PROPN,0.333,,False,False,False,,,,,,absent,,,
gf,3.88,0,0,1,Alternative letter-case form of GF (“girlfriend”).,GF,letter-case variant (Wiktionary gloss),noun:1,noun,False,5,NOUN,1.0,,False,False,False,,,,,,absent,,,
ahh,3.86,0,0,2,Alternative spelling of aah.,aah,spelling variant of another word (Wiktionary gloss),noun:2;intj:1;particle:1;verb:1,noun,False,7,OTHER,0.0,,False,False,False,,,,,,absent,,,
vii,3.84,0,0,1,Initialism of verb inanimate intransitive.,verb inanimate intransitive,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,4,PROPN,0.0,,False,False,False,,,,,,absent,,,
bb,3.84,0,0,2,Alternative spelling of BB.,BB,spelling variant of another word (Wiktionary gloss),noun:2,noun,True,1,NOUN,1.0,,False,False,False,,,,,,absent,,,
ce,3.83,0,0,1,Alternative form of cee (“the letter C”).,cee,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,3,NOUN,1.0,,False,False,False,,,,,,absent,,,
cp,3.79,0,0,2,Abbreviation of codepage.,codepage,initialism or abbreviation (Wiktionary gloss),noun:2;verb:1,noun,True,4,NOUN,0.75,,False,False,False,,,,,,absent,,,
ky,3.77,0,1,2,Alternative form of kye: plural of cow.,kye,spelling variant of another word (Wiktionary gloss),noun:2;symbol:1,noun,False,6,PROPN,0.167,,False,False,False,,,,,,absent,,,
aaa,3.77,0,0,6,Initialism of abdominal aortic aneurysm.,abdominal aortic aneurysm,initialism or abbreviation (Wiktionary gloss),noun:6,noun,True,2,NOUN,0.5,,False,False,False,,,,,,absent,,,
vip,3.76,0,0,1,Alternative letter-case form of VIP (“very important person”).,VIP,letter-case variant (Wiktionary gloss),noun:1,noun,False,3,NOUN,0.667,,False,False,False,,,,,,absent,,,
nt,3.75,0,0,2,Alternative form of n/t (“no text”).,n/t,spelling variant of another word (Wiktionary gloss),noun:2,noun,True,99,ADV,0.01,,False,False,False,,,,,,absent,,,
xxx,3.73,0,1,1,"An abbreviation for kisses, usually placed at the end of a letter or text message, often alongside ooo (hugs).",,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,24,NOUN,0.833,,False,False,False,,,,,,absent,,,
og,3.72,0,0,1,Initialism of own goal.,own goal,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,0,,,,False,False,False,,,,,,absent,,,
uc,3.72,0,1,1,Initialism of upper case.,upper case,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,3,PROPN,0.0,,False,False,False,,,,,,absent,,,
sm,3.71,0,0,1,Initialism of slip marker.,slip marker,initialism or abbreviation (Wiktionary gloss),adv:1;noun:1,adv,True,2,PROPN,0.0,,False,False,False,,,,,,absent,,,
ipod,3.69,0,0,1,Misspelling of iPod.,iPod,misspelling (Wiktionary gloss),noun:1,noun,False,8,NOUN,0.625,,False,False,False,,,,,,absent,,,
az,3.68,0,1,2,Alternative form of az. (“azure”).,az.,spelling variant of another word (Wiktionary gloss),noun:2;adv:1,noun,False,3,PROPN,0.0,,False,False,False,,,,,,absent,,,
acc,3.67,0,0,2,Abbreviation of accusative case,accusative case,initialism or abbreviation (Wiktionary gloss),noun:2;adv:1;verb:1,noun,True,0,,,,False,False,False,,,,,,absent,,,
heh,3.67,0,0,1,"The fifth letter of many Semitic alphabets (Phoenician 𐤄, Aramaic 𐡄, Hebrew ה, Syriac ܗ, Arabic ه, and others).",,intj in Wiktionary (not a noun),intj:2;noun:1,intj,False,21,OTHER,0.048,,False,False,False,,,,,,absent,,,
bbq,3.66,0,0,1,Alternative letter-case form of BBQ.,BBQ,letter-case variant (Wiktionary gloss),noun:1,noun,False,4,NOUN,1.0,,False,False,False,,,,,,absent,,,
hc,3.65,0,0,1,Alternative letter-case form of HC (“headcanon”).,HC,letter-case variant (Wiktionary gloss),noun:1;verb:1,noun,False,0,,,,False,False,False,,,,,,absent,,,
romney,3.64,1,1,1,Alternative form of rumney.,rumney,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,1,PROPN,0.0,,False,False,False,,,,,,absent,,,
saunders,3.63,0,1,1,Alternative form of sanders (“sandalwood”).,sanders,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,2,PROPN,0.0,,False,False,False,,,,,,absent,,,
hath,3.62,0,0,1,Alternative form of hauth (“unit of measure”).,hauth,spelling variant of another word (Wiktionary gloss),noun:1;verb:1,noun,False,3,OTHER,0.0,,False,False,False,,,,,,absent,,,
ay,3.61,0,0,2,Alternative spelling of aye (“yes”).,aye,spelling variant of another word (Wiktionary gloss),intj:6;noun:2;adv:1,intj,False,1,OTHER,0.0,,False,False,False,,,,,,absent,,,
kickstarter,3.59,0,0,1,Alternative form of kick-starter.,kick-starter,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,2,PROPN,0.0,,False,False,False,,,,,,absent,,,
gc,3.57,0,0,1,Initialism of group chat.,group chat,initialism or abbreviation (Wiktionary gloss),noun:1;phrase:1,noun,True,0,,,,False,False,False,,,,,,absent,,,
rf,3.55,0,0,1,Initialism of radio frequency.,radio frequency,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,1,NOUN,1.0,,False,False,False,,,,,,absent,,,
ul,3.54,0,0,1,Alternative form of UL (“upload”).,UL,spelling variant of another word (Wiktionary gloss),contraction:1;noun:1;verb:1,contraction,True,1,PROPN,0.0,,False,False,False,,,,,,absent,,,
pb,3.52,0,0,1,Abbreviation of power brakes.,power brakes,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,1,NOUN,1.0,,False,False,False,,,,,,absent,,,
lc,3.52,0,1,1,Initialism of lower case.,lower case,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,1,NOUN,1.0,,False,False,False,,,,,,absent,,,
shi,3.46,0,1,2,Abbreviation of shibire.,shibire,initialism or abbreviation (Wiktionary gloss),noun:2;intj:1;pron:1,noun,True,0,,,,False,False,False,,,,,,absent,,,
wah,3.45,0,0,2,The red panda.,,intj in Wiktionary (not a noun),intj:3;noun:2,intj,False,1,PROPN,0.0,,False,False,False,,,,,,absent,,,
nv,3.45,0,1,1,Initialism of novel/new variant.,novel/new variant,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,2,PROPN,0.0,,False,False,False,,,,,,absent,,,
qc,3.44,0,1,1,Abbreviation of quaternionic contact.,quaternionic contact,initialism or abbreviation (Wiktionary gloss),noun:1,noun,True,1,PROPN,0.0,,False,False,False,,,,,,absent,,,
gg,3.44,0,0,1,"Loss, defeat, game over.",,intj in Wiktionary (not a noun),intj:2;noun:1,intj,True,1,PROPN,0.0,,False,False,False,,,,,,absent,,,
tp,3.43,0,0,2,Initialism of toilet paper.,toilet paper,initialism or abbreviation (Wiktionary gloss),noun:2;verb:1,noun,True,1,NOUN,1.0,,False,False,False,,,,,,absent,,,
irl,3.43,0,0,1,Alternative letter-case form of IRL.,IRL,letter-case variant (Wiktionary gloss),adj:1;adv:1;noun:1,adj,False,1,PROPN,0.0,,False,False,False,,,,,,absent,,,
offseason,3.43,0,0,1,Alternative form of off-season.,off-season,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,absent,,,
